height,time,timestamp_ms,version_app,hash,proposer_address,proposer_moniker,tx_count,events_count,blobs_size,blobs_count,block_time_ms,square_size,fill_rate,fee_utia,gas_used,gas_limit,bytes_in_block,supply_change,inflation_rate,rewards,commissions
8799198,2025-12-04T06:22:30.324767Z,1764829350324,6,0CDD9246A558B4EDD25CCC2E92D9FB8872091570FCDCDFE3DBC5AA62B01E4F4C,D83849519A5CB73E4A9E3BCDF044C6EE8A32156B,Finoa Consensus Services,2,246,99582,30,6099,16,0.0565,9744,1228479,1281526,110926,5192631,0.0232420563,5093304.019999999755521357,884198.323729514343532768
8799199,2025-12-04T06:22:36.446483Z,1764829356446,6,76EA790B79ED1D0A7767271E9A46190D5C5C59C24691AD1302C6513B63A4F648,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,2,243,1076,3,6121,4,0.001,659,111715,164388,1939,5211551,0.0232420563,5116869.099999999754390242,888289.225068357239438779
8799200,2025-12-04T06:22:42.548811Z,1764829362548,6,6153C2BB0653D873FE9032C933B91D3454A1120A2FAC037EE4324B295920C9BE,9719FBE87CF5FCA701179A5A052B9B031DB5CB42,bitwise,3,243,103558,32,6102,16,0.0588,10161,1303791,1383186,115438,5195046,0.0232420563,5091790.899999999755593987,883935.645875934811332862
8799201,2025-12-04T06:22:48.652215Z,1764829368652,6,A9AB9CE86611EE52EF2067557260BD85AF8614D22B3485A0448F1EC968532FBC,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,3,252,2490,7,6103,8,0.0056,2963,319249,408808,11000,5195962,0.0232420563,5102000.539999999755103923,885708.040875022613443354
8799202,2025-12-04T06:22:54.772202Z,1764829374772,6,1119764BD030F2DD7209DB2915086C86482631AB31E78D684F9C18F9C36D6BCD,70C6BD00EE64DB5D60F5ACC8B4629CD610346889,Cosmostation,3,247,120701,90,6119,32,0.0667,5757,1358443,1438976,130891,5210079,0.0232420563,5108781.159999999754778455,886885.157499968716611181
8799203,2025-12-04T06:23:00.878208Z,1764829380878,6,66E23B63F2183AD487CA6C7C291E8AFF90DB2986A9B76F93A1A4EE1388ABC974,5BF16429EF39D58D9D428842DB7C582FB5844C88,Kiln,5,249,1648,5,6106,8,0.0132,11342,785203,904268,25937,5198177,0.0232420563,5099855.319999999755206898,885335.630368879092727298
8799204,2025-12-04T06:23:06.982353Z,1764829386982,6,26447945AF824387811EEF0A203CA9A8769C6DC7DCF8415A032103AA2043ED9D,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,7,248,213407,66,6104,32,0.1133,27583,2397062,2592391,222264,5196593,0.0232420563,5103776.299999999755018691,886016.313071062841646866
8799205,2025-12-04T06:23:19.902332Z,1764829399902,6,02AF70A991BD5DA468D9ADE9AF9E4C1C685FEDBD6B75BD554BFC56DB9FA0F18E,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,0,243,0,0,12919,1,0.0,0,0,0,0,10999062,0.0232420563,10806112.099999999481306578,1875942.642994482405700386
8799206,2025-12-04T06:23:26.031003Z,1764829406031,6,1E487DD54B8DC4AD070877BC7DB17781F9C4CFE204A9E455F46878D467339475,EB36A1CB288DBAA97182BCB92414DFB654CEBC8E,VALIDEXIS,4,242,99083,34,6128,16,0.0529,4853,1106803,1212632,103723,5217473,0.0232420563,5113123.539999999754570019,887638.995303861791208181
8799207,2025-12-04T06:23:32.139375Z,1764829412139,6,C4C6CD5AA455EA805FD8C2927179802BE66D676B2880D3EB4BC9934A56AA7BFA,1AFFA64C79E1B6A4DE41679B97CB1377C5273B74,Cosmic Validator,0,241,0,0,6108,1,0.0,0,0,0,0,5200191,0.0232420563,5100943.119999999755154683,885524.472608175259010905
8799208,2025-12-04T06:23:38.246564Z,1764829418246,6,0C6E49D8C7D51B92172AA4254D6FB342E7FB6B5DE99362EF0C02DA63366523A6,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,3,244,101565,34,6107,16,0.054,4699,1095040,1174496,105930,5199184,0.0232420563,5095200.319999999755430338,884527.521687206309081223
8799209,2025-12-04T06:23:44.356401Z,1764829424356,6,2278623B3707C5EC232D8F52F94B1EB4AFFA8382729609961EEBF8E8CCC5D155,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,1,239,98344,30,6109,16,0.0518,3891,945772,972544,101742,5201439,0.0232420563,5102015.239999999755103221,885710.592797175264339075
8799210,2025-12-04T06:23:50.471644Z,1764829430471,6,FC22583494255DEA1F98ADD8B3B28D9ABAC44E778C1056A168630744B52E4936,A6AE5A4868BE44FF6BBA721467406E75F641C698,Anchorage Digital,4,250,22852,64,6115,16,0.0156,2529,525096,631520,30611,5206041,0.0232420563,5105733.35999999975492475,886356.058973652430897651
8799211,2025-12-04T06:23:56.584358Z,1764829436584,6,5BEEC3723057BDB06B443CC603930442473F899A2E44E37DD7564E16A0CFC961,C39CCA4A2300D48C042737BCCE5B1EC6984A42AE,Informal Systems,1,242,105330,30,6112,16,0.0554,4153,1011308,1038080,108728,5203887,0.0232420563,5102287.679999999755090142,885757.888421071060939835
8799212,2025-12-04T06:24:02.687099Z,1764829442687,6,314755DB4591B8B751612DEB55B07772087618BF8A9FBDC6120D9B0933985E23,38FBC528B8821A2E1D9242A4E2E26F1D4523C76E,ContributionDAO,3,244,11112,11,6102,8,0.0067,1375,264235,343292,13084,5195397,0.0232420563,5095558.999999999755413168,884589.78858773099093691
8799213,2025-12-04T06:24:08.804056Z,1764829448804,6,E10CC072DE4A260353A0E200F0FB70C57B449F4AA7B5DF2FD5E4585B90CEE517,29D7D4050B8912FF25C4AA91FA7DBD5EBCD2CE86,Endorphine Stake,2,239,98620,30,6116,16,0.0522,53923,1021914,1180736,102345,5207500,0.0232420563,5104697.499999999754974494,886176.233525962297778929
8799214,2025-12-04T06:24:14.913229Z,1764829454913,6,BD8FDA8299283551FBB381966B64CEB8E995C87A8B17EFC902C93FB6ADFBAA3A,C5F95CC6D11E428E581F4F48DC9E821B1D55DEF5,Coinbase,1,247,459,1,6109,2,0.0004,320,53460,79796,838,5200873,0.0232420563,5149700.079999999752814346,893988.688004087749949757
8799215,2025-12-04T06:24:21.024876Z,1764829461024,6,3F08DD16B87919953C9EAA2F6CB750005623B9409A70792DF69179E30016C483,E65D72B89CBEF9A6F419C9BDE6C975AA0BF21A97,Figment,3,245,101354,35,6111,16,0.0539,4637,1079336,1158812,105823,5202979,0.0232420563,5099233.019999999755236765,885227.598997750204808295
8799216,2025-12-04T06:24:27.122853Z,1764829467122,6,6F889C91E687D3F9315E242CC0CA2C7C4732B441898E51052D00F609C533911A,CBFB913FC967932260667909727676760FA8FA24,Binary Builders,2,246,101768,32,6097,16,0.0538,4360,1036795,1089904,105650,5191342,0.0232420563,5092059.419999999755581097,883982.260987256567694767
8799217,2025-12-04T06:24:33.243302Z,1764829473243,6,488B44DB083EF8E0AFECA48CDEF8DE64C2E714E06831156D8DAFBE2C2D16325B,A5466F26A7ACC48107E3AB82D29F983640C1B328,Hex Trust,0,240,0,0,6120,1,0.0,0,0,0,0,5210472,0.0232420563,5110535.359999999754694254,887189.686876851723500968
8799218,2025-12-04T06:24:39.351081Z,1764829479351,6,21606C5FA7DE8E25FC1E496D6E9C452C5A91C2700CC524AB24E7343C0386EF65,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,250,103019,37,6107,16,0.055,5041,1153998,1259788,107971,5199687,0.0232420563,5095693.259999999755406673,884613.096143391869117852
8799219,2025-12-04T06:24:45.457401Z,1764829485457,6,FC86627441664C99CBD26899608F8D2DCC96DBCB5491BD1E484BCC8F50324D14,D9A12172F21B21626DEE96B258F49561C8C1C982,DTEAM,2,245,6221,2,6106,4,0.0036,836,156015,208744,6979,5198444,0.0232420563,5099415.299999999755228019,885259.242832443075915279
8799220,2025-12-04T06:24:51.552957Z,1764829491552,6,69004FCD63AEE6479CF09E61102AA9E1BE1AB95CD9F1F46C8C9FE2708A17E39C,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,3,247,123106,92,6095,32,0.068,5927,1400773,1481336,133505,5189281,0.0232420563,5086314.659999999755856852,882984.969810000597645648
8799221,2025-12-04T06:24:57.671579Z,1764829497671,6,AC427E137DFDC96BC581DAB5BFF6CDDCEF731C2D6FE61A2A23E3A92ED592881E,AF1333337F449C2D70BA70D1A70A9591E27A4DB7,StakeUs,2,244,6872,7,6118,8,0.0042,899,171789,224532,8152,5208917,0.0232420563,5110547.119999999754693691,887191.728414573844217549
8799222,2025-12-04T06:25:03.779956Z,1764829503779,6,09D528036E9BC757B143E8748A3A74DB8FAC7456BEE3AC1CD106D5492D34B913,6B2C63872F6D3402AEB5B616B63AE83982D6B5F6,wavefive,2,249,99391,31,6108,16,0.0526,4260,1011529,1064628,103168,5200196,0.0232420563,5097073.09999999975534045,884852.636569454033196517
8799223,2025-12-04T06:25:09.887806Z,1764829509887,6,05468EAD62140F3155C9E268F290FA0C6DECB2407DB6943B7D71EEB86E14B61C,DA662B4CF0EE599725573197A7BD4D82A700E402,21state,1,243,500000,1,6107,64,0.255,17310,4301112,4327348,500385,5199746,0.0232420563,5099925.879999999755203509,885347.879595211817026773
8799224,2025-12-04T06:25:15.99355Z,1764829515993,6,0C1BADD8B39BF69E127A78B352E40CAD369C3752AC8B90FD6374D51DD0672F6C,8AC8EE7942D79BAC27B5B38CEDD2404C5E0D8BBD,Keplr,4,246,103349,37,6105,16,0.0552,5041,1153998,1259788,108301,5197954,0.0232420563,5110958.719999999754673935,887263.18223484806929783
8799225,2025-12-04T06:25:22.096078Z,1764829522096,6,36445C264191A88671D88F6F5E4E4A2FE2E5C39199452645E4EEC1CC45F76105,64A69907D6AE18450250C7820F7C6776C2C06FC6, kjnodes.com 🦄,3,248,365856,32,6102,32,0.1885,13623,3326017,3405416,370017,5195216,0.0232420563,5096251.859999999755379862,884710.069185192603155379
8799226,2025-12-04T06:25:28.197882Z,1764829528197,6,B16173F6D5F86691FBBC99DE420130653719574673AA6A4538FBCD1ECE25A9FE,65AFA0603AAD6F854F8EC3BF8F1030E6D0568486,Validatus,2,239,1008,2,6101,8,0.0048,6129,324729,377346,9442,5194600,0.0232420563,5104058.539999999755005139,886065.309976393738844774
8799227,2025-12-04T06:25:34.31595Z,1764829534315,6,BC77A8EFA1F9A7342B483F94DB522A01C8294932A714803FC2181FE8B4D5EF90,A460F7A9868E3C318FBE8F429665A2E81AE44731,Kraken,3,244,106125,38,6118,16,0.0565,4842,1130538,1210064,110907,5208445,0.0232420563,5110282.519999999754706391,887145.793815826128094504
8799228,2025-12-04T06:25:40.418149Z,1764829540418,6,C1505491B619394D53B6C3020E07218164B614C657051ECBB61BED3DDB5A7FA6,C8B12D54B03D101D10773B37DA2E10614C4BDFAA,KYVE Public Good Funding,2,245,399,1,6102,8,0.0045,5318,280575,329655,8754,5194936,0.0232420563,5095782.439999999755402398,884628.577804451284551912
8799229,2025-12-04T06:25:46.516757Z,1764829546516,6,6C4FB91BF3CB6BC77827CAD399638982E3B490C95716BDDC71906FB244F8BD05,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,5,245,106671,37,6098,32,0.0606,10411,1461534,1614950,118973,5191879,0.0232420563,5093253.059999999755523803,884189.477066051820427589
8799230,2025-12-04T06:25:52.625299Z,1764829552625,6,32CC0AB02AC64959B7F8EADEB9601715F098CC54E20AE497CF5FC4D066CB56D9,FE50B7BCD40C9044B71C88E4C181772BFE93FFB1,ECAD Infra,2,246,456,1,6108,2,0.0006,1958,118377,161664,1169,5200336,0.0232420563,5106532.059999999754886411,886494.713410613129565346
8799231,2025-12-04T06:25:58.736056Z,1764829558736,6,9C8089B3BDDE958561E64C510A680C68AA1D885EFBB3201ADC60520E7B75AC50,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,4,243,125261,96,6110,32,0.0695,6287,1464474,1571424,136351,5202221,0.0232420563,5100095.419999999755195369,885377.311764039057357462
8799232,2025-12-04T06:26:04.83532Z,1764829564835,6,3CBA5888A10271D77A4A4B435D16CB8FAE82ADAB95DBF882A38CAD9C9A84D39B,D2CBEA3FC56E7941C6C7E47C2187246C77535E93,TTT VN,3,241,103758,32,6099,16,0.055,4744,1105892,1185384,107914,5192438,0.0232420563,5094750.49999999975545195,884449.432869335191672056
8799233,2025-12-04T06:26:10.94435Z,1764829570944,6,B47D48C90130AE49A23F049C8D5F4E8EDEAE308DC90924F699020D5FEF6969ED,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,1,247,616,2,6109,2,0.0006,339,58246,84592,1100,5200751,0.0232420563,5101385.099999999755133474,885601.200400898295942358
8799234,2025-12-04T06:26:17.063257Z,1764829577063,6,591109B8346E70087AE487AF4479AE8563BD4B771BB4679004606DFBAA9A3A2A,3267A9ABDFA8C74963C059B6B3EF9BC68A074CAE,CUCK.,3,242,103284,32,6118,16,0.0547,4662,1085478,1164904,107440,5209160,0.0232420563,5105309.019999999754945117,886282.393487512575041066
8799235,2025-12-04T06:26:23.164807Z,1764829583164,6,1AFD3462D4DF1DD7FF789FC8923DE413543FB0E352A8BBD5D7F8CBFD4B406471,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,2,255,7314,4,6101,8,0.0042,891,169739,222432,8281,5194383,0.0232420563,5095064.099999999755436882,884503.873875258410780844
8799236,2025-12-04T06:26:29.2707Z,1764829589270,6,FF99208431CC1C5066DA91B59856EC4817D3AC858F44FAABB3FC18AD5FBC1C93,7B3A6C6838B90C5663CB54E87B9535941A87D27B,Staking Facilities,3,242,102992,33,6105,16,0.0547,4680,1090264,1169700,107253,5198081,0.0232420563,5094992.559999999755440306,884491.454520782176421649
8799237,2025-12-04T06:26:35.377087Z,1764829595377,6,D8101ED798754CBAB55E826331A13F1A74633F6D8941465C771D87050C497A97,D1F244351AFAC81FCC7411B9EA622EAA4426D263,IYKYK,1,245,1848,6,6106,4,0.0014,416,77350,103776,2748,5198502,0.0232420563,5099118.35999999975524227,885207.694004959527821646
8799238,2025-12-04T06:26:41.482747Z,1764829601482,6,64C2703378691128B6497CF99B08BCBC520F6D7BF45654C14F5EE4A7895F8554,5047F9F1E0CFBE4BCB45BBEA0D1AE70B8243412D,Cumulo,4,245,141101,35,6105,32,0.0743,6280,1463964,1569684,145850,5197882,0.0232420563,5094332.039999999755472011,884376.788152056396173764
8799239,2025-12-04T06:26:47.58543Z,1764829607585,6,C33EB1E9F5931AAA401D3FA0EF0400EC708BFE1E406B32C572264DEC931009AE,D83849519A5CB73E4A9E3BCDF044C6EE8A32156B,Finoa Consensus Services,2,246,99774,33,6102,16,0.0529,4281,1016995,1070124,103760,5195348,0.0232420563,5097595.439999999755315374,884943.314869944895024595
8799240,2025-12-04T06:26:53.682102Z,1764829613682,6,1A3CE63B7433456DBA3E2F857DF76BD5305851F8C350AC1339E2FDF0C13D7388,9719FBE87CF5FCA701179A5A052B9B031DB5CB42,bitwise,3,243,25441,65,6096,16,0.0168,2329,501636,581796,33030,5190231,0.0232420563,5090621.759999999755650107,883732.683000727310092917
8799241,2025-12-04T06:26:59.796326Z,1764829619796,6,8F91540892E9A21D6BABD6F09363CF402EB7A0B646225D60AD61068D8304CF2C,BF3114921E6EB381E34795625E3F332496AE4B73,ChainTrails Team | 🛠️,2,248,104215,34,6114,16,0.0552,4464,1062731,1115880,108305,5205172,0.0232420563,5103350.979999999755039105,885942.477456779475730569
8799242,2025-12-04T06:27:05.892968Z,1764829625892,6,00DCCD6FC69A93FFDFC3F6D9DEF5C6316D19F8683894C4B41011B640BDE18A15,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,2,254,3948,3,6096,4,0.0025,757,136291,188964,4811,5190205,0.0232420563,5090775.619999999755642722,883759.393119258389468161
8799243,2025-12-04T06:27:11.997894Z,1764829631997,6,A46A4A544628C78D8CC24A7C3DF83DEF15C8861CA61EFBA8F51DB1C544237E02,7385B68F9229AF7EFB8F8EB985EFF2979598A223,T DATA,2,248,102326,34,6104,16,0.0542,4399,1046347,1099496,106416,5197257,0.0232420563,5094053.719999999755485375,884328.471759299539214712
8799244,2025-12-04T06:27:18.112282Z,1764829638112,6,1FB2669270201FA425B442080590BB254964E694234F41A7C11E4E9DAA044C3D,434AE26ED089AA7256563AF8DFA04906D2778916,Chorus One,3,243,3137,3,6114,4,0.0022,946,181997,235888,4283,5205313,0.0232420563,5105517.759999999754935099,886318.630782080217760354
8799245,2025-12-04T06:27:24.229659Z,1764829644229,6,455DCD0F70BE65CEBE773D85E508148E634629751290EC5AC5236C193077DC06,70C6BD00EE64DB5D60F5ACC8B4629CD610346889,Cosmostation,4,249,256762,34,6117,32,0.1332,12786,2451503,3195722,261418,5207857,0.0232420563,5104626.939999999754977859,886163.984299629573479455
8799246,2025-12-04T06:27:30.346792Z,1764829650346,6,0CB20114A332AB8D1E6FB864013B13A662FE28299E2800698E96F81250A2CE36,F7C3A82AC89E0114B136B99352E94DA24E972436,DSRV,3,244,11629,6,6117,8,0.0067,5793,397459,501412,13167,5207650,0.0232420563,5116027.279999999754430641,888143.084993082098143617
8799247,2025-12-04T06:27:36.44828Z,1764829656448,6,BDE1FF005A960D663A36BE19CE586FD5EA843F23005767CC19C02701DF0E9EA4,1E7BA20AACF7EF2CDEA41CDFF8DCEDFBCF12F363,ZKV,2,247,101692,37,6101,16,0.0541,4358,1036099,1089308,106094,5194331,0.0232420563,5096121.519999999755386119,884687.442142105765213294
8799248,2025-12-04T06:27:42.555515Z,1764829662555,6,006E52CD89BAF0CAF0B8E405733927A986A52C2BB33FCE3A80EEA070CD367F2F,9F6E7F3058CCEFD736FA8D6F1C2FE73726230678,Nansen | Stake to Stack Points,5,245,133936,34,6107,32,0.0708,14755,1528008,1666803,138919,5199223,0.0232420563,5099509.3799999997552235,885275.575134220041647912
8799249,2025-12-04T06:27:48.654068Z,1764829668654,6,EC446937503F01D73C25390CBE84AE3AB4718012F04E18156A7F370BC4BF8DCF,3F89E45659C9643CA8321EC8A5094553C50B6C4C,Stakely.io,2,245,924,3,6098,4,0.0009,3425,183805,242715,1852,5191832,0.0232420563,5102455.259999999755082102,885786.988091365086183555
8799250,2025-12-04T06:27:54.765866Z,1764829674765,6,7295EF2221994E1A4F450D5CF4A9500A3B1D0D71640E23CBEFDF2D282212FCFF,381D5AFC9922A6891C0E93D6B47359CF9C260737,POSTHUMAN 🧬 StakeDrop,4,245,123620,91,6111,32,0.0684,6192,1440584,1547444,134189,5203107,0.0232420563,5102401.359999999755084686,885777.631043390083541762
8799251,2025-12-04T06:28:00.863955Z,1764829680863,6,E1813634F36A228167577E81E7A1D95D40E2A0E22B9635B1232D368F20D5A04F,4C34EB077B1988668114B9AFD7EB7507B6ED90B7,node101,2,247,8357,4,6098,8,0.0048,923,177931,230624,9324,5191437,0.0232420563,5093676.41999999975550349,884262.980168454655907057
8799252,2025-12-04T06:28:06.984851Z,1764829686984,6,B79DEE55326D16BC3E7A52BA1536F9445E95F1193571665FA4B1B9AA0F49BC47,E65D72B89CBEF9A6F419C9BDE6C975AA0BF21A97,Figment,2,247,102591,32,6120,16,0.0543,4410,1049083,1102192,106473,5210853,0.0232420563,5107540.47999999975483801,886669.783035770335424986
8799253,2025-12-04T06:28:13.093278Z,1764829693093,6,002299D8E1A30BB63B3DFD04223E8D2317BAD2AD3185985A7112A981B37793A8,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,2,247,3898,5,6108,4,0.0025,779,141747,194460,4969,5200238,0.0232420563,5100555.039999999755173304,885457.109618209993048238
8799254,2025-12-04T06:28:19.194757Z,1764829699194,6,57D5CE2B8AE515ECF752F7A46B9F47D68BD8DB585E28183E80534E06CF5ED143,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,2,256,99126,31,6101,16,0.0524,4227,1003337,1056436,102903,5194323,0.0232420563,5091199.959999999755622362,883833.066346039534528538
8799255,2025-12-04T06:28:25.303846Z,1764829705303,6,1DEED61394AD30B0A1D36458ED4679ED579B58352B9F936D7BB1DF3672525B93,3DEA7F647851564D6764306F108921BBFC29ADCE,senggigi,3,245,103413,34,6109,16,0.0549,4716,1099136,1178592,107778,5200801,0.0232420563,5100927.439999999755155438,885521.758313310011300654
8799256,2025-12-04T06:28:31.401685Z,1764829711401,6,EC295386DEB30C970CFD5590825BF327B89D1F7ABE2208233BE37F6CEB9E05FE,BB511598F58BB31A5E62A18DE17605392EB1F103,Everstake,3,247,940,2,6097,8,0.0085,1783,545667,659502,16741,5191225,0.0232420563,5092022.179999999755582886,883975.803859694574827937
8799257,2025-12-04T06:28:37.525763Z,1764829717525,6,DCD4CBABC7987CB44FD18A3A4BFADCF967723977BFA21541233CA51182473E92,F9DD432A7504D99073856DC52E02665CD416B275,Goose,3,241,102918,35,6124,16,0.0547,4702,1095720,1175196,107387,5213562,0.0232420563,5111038.099999999754670129,887276.970385275506853524
8799258,2025-12-04T06:28:43.638971Z,1764829723638,6,26B2BDE1CA036C8D94B815CCF2CCC180A807E847911F664C4B4CC54DC6329054,E2BD4F895F9DE0B46B2ED4BAA12EE2DE6A415450,Imperator.co,2,246,678,2,6113,2,0.0007,640,106863,159592,1436,5204308,0.0232420563,5104829.79999999975496813,886199.208586700202566667
8799259,2025-12-04T06:28:49.737906Z,1764829729737,6,2741E1C626DB6B843DB238A6D89C55252A041F4A68281BE4C7984F4E50D042AF,A6AE5A4868BE44FF6BBA721467406E75F641C698,Anchorage Digital,5,246,121397,93,6098,32,0.0711,8590,1627750,1775839,139460,5192157,0.0232420563,5088941.059999999755730782,883440.920971814423813278
8799260,2025-12-04T06:28:55.835818Z,1764829735835,6,8CD775EB0832DFBFD108BC0CE062324F5FC0B49031768C284D3C475F035D0094,EBBC23A35E43E6A2460BDE3BCD024D964697FFFA,Upnode,1,245,949,2,6097,2,0.0007,355,62342,88688,1433,5191286,0.0232420563,5095878.479999999755397786,884645.258110269763836428
8799261,2025-12-04T06:29:01.950358Z,1764829741950,6,6F7A9D46F15D37A3A7FF28E36E4012C3E8C468A7263A05E49CDF227138274513,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,3,241,107903,34,6114,16,0.0572,4864,1136000,1215456,112268,5205442,0.0232420563,5101681.059999999755119262,885652.58685681504823776
8799262,2025-12-04T06:29:08.060756Z,1764829748060,6,8F8C01B15FF20205A91D7F1CCAFE0BCCD96DFE85DB5A9966682CCBF87A0C69A5,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,4,247,102038,33,6110,16,0.0543,4805,1136911,1200677,106592,5201916,0.0232420563,5102644.399999999755073031,885819.822823350095453858
8799263,2025-12-04T06:29:14.16071Z,1764829754160,6,DB4D54BDEE9F6F16AA9C293310888173C6ECFFECD1A92F8C73107F0DFEA2588D,5407CC051ED1F7F5BE8ECC856B061121BB170D79,Stakecito,2,244,6872,7,6099,8,0.0042,899,171789,224532,8152,5193025,0.0232420563,5093873.399999999755494039,884297.175925599665561622
8799264,2025-12-04T06:29:20.263974Z,1764829760263,6,631EC55D0A50CC1A6A1C8535B62D98555EDEFBA72EE159AA3A5898F0EFA557C5,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,2,247,98670,31,6103,16,0.0522,4211,999241,1052340,102447,5195843,0.0232420563,5092807.15999999975554521,884112.076503839613302088
8799265,2025-12-04T06:29:26.362495Z,1764829766362,6,0C8860819FC06D0BB666D61AAC12A73524E56B14F312822CEC8BFE65DC8216CC,DE94F351C3DFC59B173BB72BAC4534D237D2E895,NodeStake,2,244,3590,4,6098,4,0.0023,760,136971,189664,4557,5191805,0.0232420563,5092095.679999999755579359,883988.563470569578430382
8799266,2025-12-04T06:29:32.482863Z,1764829772482,6,677837F040F83C5AAC3BEBD4202DBE269DFE89372A67AE708059C8DE92DC3E2F,5BF16429EF39D58D9D428842DB7C582FB5844C88,Kiln,2,239,100458,32,6120,16,0.0532,4295,1020411,1073520,104340,5210404,0.0232420563,5106940.719999999754866799,886565.664611030306029
8799267,2025-12-04T06:29:38.585352Z,1764829778585,6,6047BF562105B2C9BF8488694FA22FF4A30F141437FE8E6E5493D13602ED2795,16FDAFCC4EF8CD4820742D476E4031E47F0CDAE7,bitszn,2,244,7674,4,6102,8,0.0044,907,173835,226528,8641,5195183,0.0232420563,5095488.43999999975541651,884577.547108559744719428
8799268,2025-12-04T06:29:44.688151Z,1764829784688,6,7448EF3FBCF75AE8350DDB6A7F6A6564F1218798044214E3053AB70399CA05BD,07E5EAFEE033B9897E4136DDF30D9715E6AC63AE,B-Harvest,3,248,102835,32,6102,16,0.0545,4662,1085478,1164904,106991,5195447,0.0232420563,5092426.919999999755563463,884046.066783579594665423
8799269,2025-12-04T06:29:50.794724Z,1764829790794,6,81C50C8D419BAEA9D04D7671B025F4C9C65C0FB887E57A16F13ED05EF11AC247,15D99F528B4D882FECEBE371E211F5BF465586DF,Please redelegate to other validator active,2,244,20437,65,6106,16,0.0141,1848,407877,461740,27750,5198660,0.0232420563,5099255.559999999755235684,885231.519697939929356947
8799270,2025-12-04T06:29:56.90395Z,1764829796903,6,AB57BB3C5191335285D1113860CA64E66DDF50864F764CBAF322E602A76263D4,7F14E364BCF4733DE4D41663DA7B53FBD50F2BF4,CroutonDigital,2,243,104335,31,6109,16,0.0551,4456,1060681,1113780,108112,5200918,0.0232420563,5098710.679999999755261839,885136.928449319902650792
8799271,2025-12-04T06:30:03.010857Z,1764829803010,6,6DF7034523E9CF88E5F2568E0DB77E5485945F18727E1127CD0AA151524D9B5F,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,3,252,111726,34,6106,16,0.0592,5028,1176894,1256416,116091,5198944,0.0232420563,5099331.999999999755232064,885244.789693249933103498
8799272,2025-12-04T06:30:09.127845Z,1764829809127,6,7965653EF23AC8E87BC39DA33B26576AB9251032F7E72033FC1F246059978A42,29C11CDC71E64AA29473EE85E4B7106B4F664A1D,Kairos Research X Firstset,2,241,2307,7,6116,4,0.0018,736,130819,183572,3586,5207527,0.0232420563,5108303.899999999754801366,886802.312860725372842421
8799273,2025-12-04T06:30:15.222603Z,1764829815222,6,CC164DDB0EF0A10172C6E703B96EB3AD04912344D20DE2333BB7E260FC4CA454,A460F7A9868E3C318FBE8F429665A2E81AE44731,Kraken,4,247,199086,64,6094,32,0.1054,8509,2020344,2126560,206849,5188601,0.0232420563,5085550.259999999755893542,882852.277590114257620298
8799274,2025-12-04T06:30:28.393584Z,1764829828393,6,79CC8EC8B6015FF61F60D78B36FBFD32758BEBF3CF9AFA7EC146A07855EE392C,A460F7A9868E3C318FBE8F429665A2E81AE44731,Kraken,0,242,0,0,13170,1,0.0,0,0,0,0,11212746,0.0232420563,10996829.899999999472152118,1909051.297722513986640901
8799275,2025-12-04T06:30:34.503203Z,1764829834503,6,91C7F21E98838F833F59574095C7D11696E903AB370CC2C5CC28E27DD6D8363C,8352ECF62EFCF7DBACDE852E6D9FC1A1583C14D3,XPRV,2,245,99252,31,6109,16,0.0525,4243,1007433,1060532,103029,5201253,0.0232420563,5097227.93999999975533301,884879.524565934829977388
8799276,2025-12-04T06:30:40.626478Z,1764829840626,6,CFB9A0F6CF5092EBF487D1F3409FDCB116DA96E4BA2558038C3B3621BA135DCA,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,2,246,8716,5,6123,8,0.005,943,182717,235420,9788,5212878,0.0232420563,5112778.579999999754586574,887579.117970795592159515
