height,time,timestamp_ms,version_app,hash,proposer_address,proposer_moniker,tx_count,events_count,blobs_size,blobs_count,block_time_ms,square_size,fill_rate,fee_utia,gas_used,gas_limit,bytes_in_block,supply_change,inflation_rate,rewards,commissions
9815508,2026-02-14T01:17:47.799603Z,1771031867799,6,996A5DD7779913BC869ADBD0DF5426DC968797EF900F1401725C5AD52AF9C265,3DEA7F647851564D6764306F108921BBFC29ADCE,senggigi,6,250,193888,265,6084,32,0.1172,11171,2621901,2791752,229977,5180224,0.0232420563,5084705.499999999761018817,902282.792794751681556804
9815509,2026-02-14T01:17:53.880185Z,1771031873880,6,1FED7366C60CE5C213C11F05A5FCB7CE2E6B53266E26709A21278271D94B50E6,1E7BA20AACF7EF2CDEA41CDFF8DCEDFBCF12F363,ZKV,4,249,608,3,6080,8,0.0045,1493,383263,477024,8801,5176533,0.0232420563,5083949.919999999761054311,902148.714856003831071544
9815510,2026-02-14T01:17:59.964396Z,1771031879964,6,A719846A483CE0A8EE83A1F68E12426C4AD9A66BE0A0D3AB58A692154CCC5758,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,6,249,132732,113,6084,32,0.0745,7299,1665227,1824096,146224,5179622,0.0232420563,5077492.6999999997613578,901002.87887881889352635
9815511,2026-02-14T01:18:06.051751Z,1771031886051,6,6AF50E649A162AD1A6CE1F02974ECC3754FB5683A3542C08E0988D049A9E8180,16FDAFCC4EF8CD4820742D476E4031E47F0CDAE7,bitszn,4,246,475,2,6087,8,0.0043,52722,355850,555523,8471,5182299,0.0232420563,5085806.039999999760967067,902478.084007739795817423
9815512,2026-02-14T01:18:12.121672Z,1771031892121,6,34355C260A5AE8F6677DC566025262E51AC5956A6DD1316009CFFD195A4AD95D,72C68DEC6CEBA2A90D4ACFC1097DD39EC7166A72,Alchemy,6,248,198576,270,6069,32,0.1164,10408,2473145,2601453,228490,5167457,0.0232420563,5115775.419999999759558508,907796.161108709984779236
9815513,2026-02-14T01:18:18.205878Z,1771031898205,6,92C4247B1F492702FB3617CE1CD0F3562FD9FFDF7512B9F433873AF889E81DE9,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,3,247,4229,8,6084,8,0.003,1072,209384,267513,5958,5179618,0.0232420563,5086225.479999999760947357,902552.513784372843817017
9815514,2026-02-14T01:18:24.278974Z,1771031904278,6,790E5D728379E0846619925B3A19BBEF2EF426C39DE342A9617B1FAA75D9F3B9,70C6BD00EE64DB5D60F5ACC8B4629CD610346889,Cosmostation,2,247,96365,31,6073,16,0.0511,4080,987476,1019621,100213,5170159,0.0232420563,5067806.379999999761813052,899284.037962367850470258
9815515,2026-02-14T01:18:30.356733Z,1771031910356,6,FBE515D87FA7F5DC677297B807989772B269C7F0FB9D306FE95B49BB6F40C512,A6AE5A4868BE44FF6BBA721467406E75F641C698,Anchorage Digital,5,251,27041,84,6077,16,0.019,3065,653425,765589,37227,5174130,0.0232420563,5074645.799999999761491607,900497.695464989443902925
9815516,2026-02-14T01:18:36.422404Z,1771031916422,6,908986F3E2EE01407DD2F16F15D6EA2A8EC55B022F670A23B6FA39341250834C,3267A9ABDFA8C74963C059B6B3EF9BC68A074CAE,CUCK.,4,242,178105,248,6065,32,0.1045,38526,2132800,2261257,205128,5163839,0.0232420563,5063565.919999999762012359,898531.566832715517072467
9815517,2026-02-14T01:18:42.516238Z,1771031922516,6,C0C363D4F7218A49FFADD947E455C2B779B55EF038A91716BF0B982927AA5558,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,242,122528,36,6093,32,0.0649,5661,1309486,1414807,127454,5187815,0.0232420563,5121814.179999999759274687,908867.741210609147801473
9815518,2026-02-14T01:18:48.602342Z,1771031928602,6,F14FF7FE537A027B81FA6A14369EDB394957796EF32BEA1B256E406F40FE7667,D2CBEA3FC56E7941C6C7E47C2187246C77535E93,TTT VN,2,241,24114,78,6086,16,0.0167,2016,470488,503657,32850,5181234,0.0232420563,5083157.099999999761091569,902008.02866605958847418
9815519,2026-02-14T01:18:54.683421Z,1771031934683,6,5B627730D21281EE3E5D60A86A59F9788D7EBE009ACE0181B7861F7C154F8F46,5407CC051ED1F7F5BE8ECC856B061121BB170D79,Stakecito,5,245,117027,94,6081,32,0.0654,35890,1455418,1601733,128326,5176956,0.0232420563,5075392.559999999761456504,900630.208291611833098467
9815520,2026-02-14T01:19:00.774818Z,1771031940774,6,E540ADFE355BB9614D3A092326688BD9871691062BB7AA7BDF67153C6612359C,13FB0CE63732B7A408519EA9424B740B5D4E994C,Smart Stake,4,244,94869,260,6091,32,0.0627,6108,1448303,1526529,123137,5185740,0.0232420563,5117197.399999999759491677,908048.491963603799376003
9815521,2026-02-14T01:19:06.859146Z,1771031946859,6,50F81C0829F798BC0B7F8E54211F0051FF556B2940801FCF3BA70A17B2029FD1,38FBC528B8821A2E1D9242A4E2E26F1D4523C76E,ContributionDAO,4,243,98386,33,6084,16,0.0525,4752,1102573,1187405,102992,5179722,0.0232420563,5082113.399999999761140625,901822.82373121333585836
9815522,2026-02-14T01:19:12.933307Z,1771031952933,6,DD596C7194AC982F58785014E316CCE4C1009F7616EBBA870680D8CDD4F72643,4F4D48E9F50D8772CE3D766E6CAE36806B36B981,quantumcore,4,245,14311,7,6074,8,0.0083,101421,355080,454888,16270,5171067,0.0232420563,5072302.61999999976160173,900081.897343658561269665
9815523,2026-02-14T01:19:19.0171Z,1771031959017,6,8342A7884109B06EFC7C104AA04BBFFF671B894C086C42B4120DA78175CA447F,9719FBE87CF5FCA701179A5A052B9B031DB5CB42,bitwise,4,246,121276,110,6083,32,0.0682,6180,1458100,1544445,133893,5179266,0.0232420563,5175073.259999999756771505,918318.583829533508983873
9815524,2026-02-14T01:19:25.099741Z,1771031965099,6,424E88B30BC0F305794C6F69026CC213D3949C5DE41D6B29C3E1C057EF5D64FB,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,4,243,179118,250,6082,32,0.1051,8882,2142013,2219981,206347,5178286,0.0232420563,5080776.679999999761203447,901585.622293532313728806
9815525,2026-02-14T01:19:31.190672Z,1771031971190,6,557D21997729B1C0196D297B06A8E0CC5713D575E0F6797DC8214138B1522162,A5466F26A7ACC48107E3AB82D29F983640C1B328,Hex Trust,3,247,12410,40,6090,8,0.0089,1603,341746,400505,17468,5185343,0.0232420563,5090340.499999999760753972,903282.725541574172205583
9815526,2026-02-14T01:19:37.274176Z,1771031977274,6,B4055278DB1D979FC3D33B03E7C5D26F2645D1B33CEF7D4D9805AE7BDDD698CF,5047F9F1E0CFBE4BCB45BBEA0D1AE70B8243412D,Cumulo,3,251,110012,34,6083,16,0.0583,4883,1152917,1220431,114451,5179020,0.0232420563,5077010.539999999761380456,900917.319415960343022152
9815527,2026-02-14T01:19:43.363995Z,1771031983363,6,9457F5901154FCC2A63B71DBBAE9DF9ADC633543A1B4894C2AFB7F2ECE325BE2,CF19732F05DF15B86C4AC5795408D9C767C3E07C,LuckyResearch Labs,4,249,76014,199,6089,16,0.0499,4988,1169159,1246225,97935,5184397,0.0232420563,5085494.399999999760981718,902422.783379306830247627
9815528,2026-02-14T01:19:49.434036Z,1771031989434,6,26CB05E1263078EDAEB81443A4C47AA81784A98D06C55D8D840E3EE63623ED52,8AC8EE7942D79BAC27B5B38CEDD2404C5E0D8BBD,Keplr,6,243,146528,170,6070,32,0.0846,8161,1899552,2039477,165938,5167559,0.0232420563,5069096.059999999761752436,899512.892135379745721349
9815529,2026-02-14T01:19:55.512344Z,1771031995512,6,5C7AEBD991422C4BC310A77695514D471A75A4042DA5E8A1BDF1415C9DB67E68,DF0B269BD1C0D82545AFAF3597016A178F48E2C5,NodeStake-2,3,246,2377,3,6078,4,0.0018,927,173176,231245,3585,5174598,0.0232420563,5079103.819999999761282072,901288.77269373648911359
9815530,2026-02-14T01:20:01.588113Z,1771032001588,6,0BAD42E34783C36FF633E28E1F0B4A3228872CEED8BC093BBFB5B5AD43820313,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,4,245,109871,74,6075,32,0.0605,5489,1286230,1371717,118744,5172435,0.0232420563,5069894.759999999761714902,899654.621733407629178524
9815531,2026-02-14T01:20:07.654831Z,1771032007654,6,E40B279D014E645A25AC2C3C06B0BF757F14CE8908ACB1FBBFB98E134BD4C93B,29D7D4050B8912FF25C4AA91FA7DBD5EBCD2CE86,Endorphine Stake,6,246,176844,210,6066,32,0.1022,33915,2182834,2478008,200522,5164731,0.0232420563,5066815.599999999761859626,899108.223700274365592701
9815532,2026-02-14T01:20:13.729831Z,1771032013729,6,96B13C82C4DFD03B17F97EE048F875CB9B41467AEA2691987E5C5017276FC116,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,4,250,14330,5,6075,16,0.0202,2370,607002,839451,39547,5171781,0.0232420563,5101582.079999999760225591,905277.547896148222680747
9815533,2026-02-14T01:20:19.811941Z,1771032019811,6,BFC881931B2868FD26784D73ED9A8DEBEDA21DE770E0C3B011DD62A8661BCE21,D1F244351AFAC81FCC7411B9EA622EAA4426D263,IYKYK,4,249,121078,109,6082,32,0.0681,6178,1457420,1543709,133591,5177834,0.0232420563,5076599.919999999761399761,900844.45475145275631226
9815534,2026-02-14T01:20:25.893369Z,1771032025893,6,B6583E90F0C0933BA022DDCFB2CAF56BCCC9E11E5E07C9016A5DAF6CFF4948A9,7B3A6C6838B90C5663CB54E87B9535941A87D27B,Staking Facilities,3,242,74327,199,6081,16,0.0489,4638,1108221,1158937,95974,5177253,0.0232420563,5079762.37999999976125112,901405.63439910426541203
9815535,2026-02-14T01:20:31.968691Z,1771032031968,6,A008C1EF6260904DCC5C4DBCC0890D267E5BBB069B92E276F7452C02AE7CF26A,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,242,108792,71,6075,32,0.0598,5432,1271826,1357365,117352,5172055,0.0232420563,5073159.139999999761561472,900233.887121175579848283
9815536,2026-02-14T01:20:38.05125Z,1771032038051,6,D17AD44EE0419D2B8567540A6282C32C0E360D3CA1DF84C8469F3F68F89F37EB,79C09B7F822DBF5A3F85759BAB890E00829BFA87,Krews,3,245,13117,5,6082,8,0.0074,1365,272956,340790,14537,5178216,0.0232420563,5079975.039999999761241124,901443.370991462609841728
9815537,2026-02-14T01:20:44.132157Z,1771032044132,6,01B0171E11B2556FBEFCFBFB9613BB0F063799451051053EC24ABD41224DF0ED,3F89E45659C9643CA8321EC8A5094553C50B6C4C,Stakely.io,5,246,97456,33,6080,16,0.0522,9217,1235748,1559101,102455,5176810,0.0232420563,5074611.499999999761493235,900491.608917834872220725
9815538,2026-02-14T01:20:50.212025Z,1771032050212,6,22BF6BE392BCE3C41D87A745C50F45CD6BBF034FC8A0D25342B94622CB925F81,D9A12172F21B21626DEE96B258F49561C8C1C982,DTEAM,5,247,109363,315,6079,32,0.0732,7465,1759772,1865309,143629,5175924,0.0232420563,5081438.179999999761172359,901703.005702941910457139
9815539,2026-02-14T01:20:56.291569Z,1771032056291,6,85DE1C7F522CF448EEBBDD6E4D7294290FFAAE6407FF17EA96A32D66525EDB1E,ADE038D8F67E388710C01F63FDA57432F302E089,[NODERS],3,244,97449,32,6079,16,0.0518,4400,1040912,1099417,101676,5175649,0.0232420563,5079451.71999999976126572,901350.50767201857331886
9815540,2026-02-14T01:21:02.380495Z,1771032062380,6,6B7F1FF1F2F8BDF25E788AB6CB57D76386D366AADD814152BE3B0E352D716490,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,2,248,631,3,6088,4,0.0008,577,112238,143957,1565,5183637,0.0232420563,5084276.259999999761038964,902206.624004645898790862
9815541,2026-02-14T01:21:08.460804Z,1771032068460,6,93431532CF28AC1F578F7FFAEA94DBA576A598A46CC6CAD4F3119A68CC187F9C,0E418964639C341227B9044C8106CD20DC3C25FD,itrocket,6,247,209592,309,6080,32,0.1241,11116,2635974,2778221,243513,5176301,0.0232420563,5073340.439999999761552951,900266.058870421173025677
9815542,2026-02-14T01:21:14.533171Z,1771032074533,6,892D7B642F4C0CF65E7A7AFBE271A6BDE19FBEBA4959EE013A5CC599236CCAA2,CBFB913FC967932260667909727676760FA8FA24,Binary Builders,3,243,97287,34,6072,16,0.0518,4421,1046411,1104913,101723,5169540,0.0232420563,5077042.879999999761378937,900923.058160420367751084
9815543,2026-02-14T01:21:20.612958Z,1771032080612,6,9B0322042EF85731002971EE2D3EFE5D904AD84DFFA6524FFFD824E6E8BC2AF8,A460F7A9868E3C318FBE8F429665A2E81AE44731,Kraken,3,244,12635,41,6079,8,0.0091,1607,342426,401205,17797,5175856,0.0232420563,5076671.459999999761396395,900857.149549803720106584
9815544,2026-02-14T01:21:26.691568Z,1771032086691,6,A9818F5048E52B279FF4EDD0CB5DF235B52CFAF3234D37D35D306E291024BA71,5BF16429EF39D58D9D428842DB7C582FB5844C88,Kiln,4,240,102572,34,6078,16,0.0547,4919,1155413,1229029,107333,5174854,0.0232420563,5072931.77999999976157216,900193.542008608133269059
9815545,2026-02-14T01:21:32.774055Z,1771032092774,6,F6A1D44C5E520575F4D3E3CBCFEBE991D7B64FF12C544CB8708DB83390AB0160,E65D72B89CBEF9A6F419C9BDE6C975AA0BF21A97,Figment,3,249,65895,176,6082,16,0.0434,4197,987206,1048629,85099,5178155,0.0232420563,5079412.519999999761267563,901343.55161812763425348
9815546,2026-02-14T01:21:38.853727Z,1771032098853,6,1C8CD4FC86EB0ACF1092A378B5AB87B68F0536E3CD2171BD8D22D5C75D94CAE3,63A624445A71A5E18730854CE5BE1D9C93DCAD6E,Stakin by The Tie,6,247,136725,117,6079,32,0.0769,12213,1855626,2035443,150858,5175759,0.0232420563,5076356.879999999761411179,900801.327217328934106893
9815547,2026-02-14T01:21:44.93986Z,1771032104939,6,FF6655976D95EF5A0211158498931E921E541B777867DC05A1A1F2BFC30E3C68,4C7157B0234D904CBD16D993E4DD8EA95A07030F,Enigma,4,245,108778,32,6086,16,0.0578,29831,1208862,1407153,113355,5181259,0.0232420563,5089602.559999999760788634,903151.777827077244299749
9815548,2026-02-14T01:21:51.024389Z,1771032111024,6,276813F15219C1CABAD6A8B1DD083AE9BC43BB590967DBC0327C7AC7FA3B97F1,7385B68F9229AF7EFB8F8EB985EFF2979598A223,T DATA,5,247,106351,299,6084,32,0.0708,7173,1687442,1792669,138952,5179893,0.0232420563,5105529.519999999760040064,905978.022522965786564802
9815549,2026-02-14T01:21:57.101616Z,1771032117101,6,2662E10FA389F864141BD0B6820565F2CA7D20C2A13F8F3F57AD742EF1EEC2A0,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,3,248,96848,32,6077,16,0.0515,4383,1036816,1095321,101075,5173676,0.0232420563,5077232.019999999761370044,900956.621120444148741555
9815550,2026-02-14T01:22:03.173687Z,1771032123173,6,9C9A05775D74472415E97445B1450DC7EAE87FDE3F2B2F64B2D5FAD78457A193,4C34EB077B1988668114B9AFD7EB7507B6ED90B7,node101,2,239,631,3,6072,4,0.0008,577,112238,143957,1565,5169288,0.0232420563,5070197.579999999761700666,899708.357249715133458609
9815551,2026-02-14T01:22:09.257244Z,1771032129257,6,D93B96EA4E87CC8830AD24C607BDC90444182426F32C93BD595F413B7176EEB2,49D9FAD47329B418AE6FFF41F8E548C4D1AB7003,BlackBlocks,5,248,124425,114,6083,32,0.0702,6623,1542324,1654941,137734,5179065,0.0232420563,5076049.159999999761425643,900746.722194285062443629
9815552,2026-02-14T01:22:15.329384Z,1771032135329,6,5A756654A908AC74ECDBC2C53A5AB8FAB800F7C111C0BF4AEFE6FC39D5496D58,A5466F26A7ACC48107E3AB82D29F983640C1B328,Hex Trust,3,243,76292,177,6072,16,0.0487,4593,1089175,1148053,95654,5169346,0.0232420563,5072449.619999999761594821,900107.982545749582764844
9815553,2026-02-14T01:22:21.412196Z,1771032141412,6,EB6DFEF28879B613C8BEE04A5835FCCDFCE3C090C99548CEF7E7D73D01FECEF2,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,4,248,109298,70,6082,32,0.06,5429,1271146,1356665,117754,5178431,0.0232420563,5079363.519999999761269866,901334.856550763960421749
9815554,2026-02-14T01:22:27.500866Z,1771032147500,6,3137F943036BD6B9BE704278246353A7E66521308A963426388D150E626EDD27,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,3,242,97492,33,6088,16,0.0519,4402,1041635,1100117,101824,5183419,0.0232420563,5085071.039999999761001612,902347.657997284688341491
9815555,2026-02-14T01:22:33.577844Z,1771032153577,6,D8CC930A5691DDD65CD3CC14019A98F1071DFD63E6C7FF3453DAA4A4975062DE,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,3,247,74166,198,6076,16,0.0488,4619,1103402,1154141,95708,5173465,0.0232420563,5074309.659999999761507402,900438.047302874641417263
9815556,2026-02-14T01:22:39.636506Z,1771032159636,6,D02A1E66B03FAB3576271D973B89CC5ECDA6BED4BEE05FF6792E0772DB6894E8,6B2C63872F6D3402AEB5B616B63AE83982D6B5F6,wavefive,5,244,122778,113,6058,32,0.0693,6571,1529366,1641953,135984,5157872,0.0232420563,5059241.179999999762215618,897764.140187197664684104
9815557,2026-02-14T01:22:45.719205Z,1771032165719,6,B838FF409E87202630C91AFD78B84CA063813A0E67781FBA93C2C55BD0F42C14,434AE26ED089AA7256563AF8DFA04906D2778916,Chorus One,2,244,11990,2,6082,8,0.0065,973,201637,242801,12822,5178335,0.0232420563,5081207.879999999761183182,901662.138886332643448013
9815558,2026-02-14T01:22:51.780345Z,1771032171780,6,4BFD1AF77A67C9DEF4998DB887AC2D828E5437553D8AB989E0701240713506DA,BB511598F58BB31A5E62A18DE17605392EB1F103,Everstake,5,244,128150,131,6061,32,0.073,6900,1611304,1724185,143228,5159981,0.0232420563,5057734.919999999762286416,897496.853816438331096762
9815559,2026-02-14T01:22:57.862887Z,1771032177862,6,DC93F0043798BB39BA4CC7657A1AB660A66DDBAF6DFAA939206D2DDCC4D8F15A,BE56555BBA598DA40F2A920E5596FD62B61EB9A1,KYVE Public Good Funding,5,249,73014,179,6082,16,0.0475,5085,1178545,1270361,93180,5178201,0.0232420563,5081398.979999999761174204,901696.049649050971391757
9815560,2026-02-14T01:23:03.9395Z,1771032183939,6,12019945DAC5AB4704E79ECF345DF498F37F0FAD048965620A63AE589F04EFFB,BF3114921E6EB381E34795625E3F332496AE4B73,ChainTrails Team | 🛠️,3,247,97621,34,6076,16,0.052,4421,1046411,1104913,102057,5173154,0.0232420563,5074674.219999999761490263,900502.738604060374725323
9815561,2026-02-14T01:23:10.022177Z,1771032190022,6,1EDB97E0856ADD5FB8DD8F5AA8F0B22A96D8100CF09089027C6ED3BE69A39B78,F7C3A82AC89E0114B136B99352E94DA24E972436,DSRV,4,243,38606,84,6082,16,0.0247,3210,707142,802011,48520,5178316,0.0232420563,5079082.259999999761283082,901284.94686409647262763
9815562,2026-02-14T01:23:16.104579Z,1771032196104,6,88CCC71F8F3C32DE29C5A3D60ECEFFDA30BFE348EA4021B811F723A583E6D927,FE50B7BCD40C9044B71C88E4C181772BFE93FFB1,ECAD Infra,4,248,170613,229,6082,32,0.0997,8462,2037621,2115133,195658,5178083,0.0232420563,5077667.139999999761349596,901033.833318633572367314
9815563,2026-02-14T01:23:22.198427Z,1771032202198,6,6ACCF5B225917FE34511FE244E34C41D4D4E7F416632A27575C05B48506F34DD,4DBE15F6A319F03E592FD31DEC25B8A4CD04F2A1,Neoprom,4,247,120911,71,6093,32,0.066,5864,1370140,1465101,129474,5187826,0.0232420563,5092362.239999999760658925,903641.484020999354502699
9815564,2026-02-14T01:23:28.282554Z,1771032208282,6,4BFF13A80389B2E9CB60FD9EA8B75F6F8982B189677DCD7F98D9EC80A8EAA929,70C6BD00EE64DB5D60F5ACC8B4629CD610346889,Cosmostation,2,245,631,3,6084,4,0.0008,577,112238,143957,1565,5179552,0.0232420563,5081707.67999999976115969,901750.828573442116531645
9815565,2026-02-14T01:23:34.3593Z,1771032214359,6,1A9496461FAACAAD0F852E00DC9925FB1DD9446FCDC4F8CD47D400B83A4CDCC9,E2BD4F895F9DE0B46B2ED4BAA12EE2DE6A415450,Imperator.co,4,246,98945,33,6076,16,0.0528,4752,1102573,1187369,103551,5173266,0.0232420563,5070366.139999999761692743,899738.26828144617143976
9815566,2026-02-14T01:23:40.441557Z,1771032220441,6,C06FE0C0F09134FC3317D990D59C4735E054B450A53D674C43D4960A46FE2966,CB6133C282991C32985AC2779EA277EE8978AC63,Qubelabs,5,248,92024,258,6082,32,0.0613,6404,1495656,1600093,120361,5177959,0.0232420563,5079056.779999999761284285,901280.42542906736223513
9815567,2026-02-14T01:23:46.527345Z,1771032226527,6,656A27BA6021178D598EA1F0E065D0A5C08EDA8CDF00B5CBF88B7E281756B46F,9719FBE87CF5FCA701179A5A052B9B031DB5CB42,bitwise,3,246,109035,32,6085,16,0.0577,4834,1139259,1207972,113265,5180964,0.0232420563,5083620.639999999761069784,902090.284003319942922327
9815568,2026-02-14T01:23:52.601214Z,1771032232601,6,AA7D254A4E179654026FB060A659FEA733B567E66604C0FE5ABFF0924C3227EC,353E4A5F4C673859C6B07F764F2130247B05CA12,VALIDEXIS,3,248,19533,63,6073,16,0.0138,2029,447574,506717,26984,5170819,0.0232420563,5072139.939999999761609377,900053.029720011164148326
9815569,2026-02-14T01:23:58.669466Z,1771032238669,6,FD989E38C16DD5C4AE076EA0CF9A226A0E8AE3880BC9579AA3AA5900BC85564D,A6AE5A4868BE44FF6BBA721467406E75F641C698,Anchorage Digital,5,243,195127,305,6068,32,0.1164,10239,2453436,2558689,228353,5166036,0.0232420563,5064703.699999999761958883,898733.466296900023445206
9815570,2026-02-14T01:24:04.761382Z,1771032244761,6,12A49C1E36038E47DE8369FA3C24207417E78DB38364369618BE0AA359B66733,DA662B4CF0EE599725573197A7BD4D82A700E402,21state,2,243,96507,31,6091,16,0.0511,4063,983380,1015525,100355,5186182,0.0232420563,5092492.579999999760652801,903664.612900186726895102
9815571,2026-02-14T01:24:10.849492Z,1771032250849,6,66F84756C70E73C05B97B2B704922D21B68E7FC704AC56DAF23B556EC2DF8837,05D2E22C1216CD30104BCDB6B122B1E7F1ACB5CD,P-OPS Team,5,244,26999,47,6088,16,0.017,2786,575060,695909,33340,5182941,0.0232420563,5083263.919999999761086553,902026.983912912397427339
9815572,2026-02-14T01:24:16.937989Z,1771032256937,6,086F6A4064AC30E27D2C876063CEA6BA74546FFBF7156A30CFB8F5E38476647B,29C11CDC71E64AA29473EE85E4B7106B4F664A1D,Kairos Research X Firstset,2,244,96907,31,6088,16,0.0513,4080,987476,1019585,100755,5183271,0.0232420563,5082335.859999999761130168,901862.299337044415054408
9815573,2026-02-14T01:24:23.011846Z,1771032263011,6,AD29816DF5626D19A39E378DE8BCE5DF2D614B98180F94746DD716B3363CC7B6,64A69907D6AE18450250C7820F7C6776C2C06FC6, kjnodes.com 🦄,3,250,65894,176,6073,16,0.0434,4197,987206,1048629,85098,5170808,0.0232420563,5071390.239999999761644609,899919.995189346954522879
9815574,2026-02-14T01:24:29.096849Z,1771032269096,6,C5104323D082463DCDBC1C32D8D50C1F7A5A70444C3705BAC4BCA020E204B12B,5944971767F0F5F1B03E0F5B48E1E539C8196CA8,bitcoinsuisse.com,5,248,124027,114,6085,32,0.07,6606,1538228,1650845,137336,5180297,0.0232420563,5080804.11999999976120216,901590.49153125597107457
9815575,2026-02-14T01:24:35.16634Z,1771032275166,6,CBB8B5B2D3C17B2BF601C78C24DD094E569E7745B7986E5D3B227FFFCE60F7CB,026AAE267ACF562B632289AF49FE3CED4A04D252,BinanceNode,3,248,6213,3,6069,8,0.0038,1058,217098,264013,7471,5167090,0.0232420563,5070222.079999999761699511,899712.704783396970374468
9815576,2026-02-14T01:24:41.260926Z,1771032281260,6,47C1690DE80859DEAB80A22E6C447514911BC08243971C1EED30A4E886E2DCB3,A5466F26A7ACC48107E3AB82D29F983640C1B328,Hex Trust,5,252,196596,271,6094,32,0.1153,10063,2401720,2515239,226289,5188455,0.0232420563,5085722.739999999760970988,902463.302393221550303482
9815577,2026-02-14T01:24:47.316315Z,1771032287316,6,112470342E2A349E19130DE1AD47A36D161C040DC25D17F7321728EE1FFC986E,506DAF706B14EAC53B07CACA749BA16887DDCF80,NakoTurk,5,248,22797,68,6055,16,0.016,2775,581128,692985,31318,5155085,0.0232420563,5061845.039999999762093234,898226.196066903292102161
9815578,2026-02-14T01:24:53.408476Z,1771032293408,6,FB8AA50431DF8B790648ED78DD34CDA9BC91ABB69A37F17DC01E0E1F0EF62247,1650146F478A6096E4F980803646FC8EE3C36103,P2P.org 💙,7,242,1104470,36,6092,64,0.5658,56514,9813348,14127508,1110295,5186390,0.0232420563,5085381.699999999760987017,902402.784724370380434652
9815579,2026-02-14T01:24:59.477273Z,1771032299477,6,8362A71DB034E45B6F67473C9D9F3E05655E9CF10D3EAC8C36E2C8CA4F7C7365,8AC8EE7942D79BAC27B5B38CEDD2404C5E0D8BBD,Keplr,4,248,120915,109,6068,32,0.068,6161,1453324,1539613,133428,5166500,0.0232420563,5118553.719999999759427926,908289.171428230291038257
9815580,2026-02-14T01:25:05.557504Z,1771032305557,6,6488AF932EE256A9F2A99BE2F550B0D6F87FCCEAB9FCE3CCE3C9F844C5A69217,E4CDFFF0D3D39E6B9E82C22A37A6FEADFEF1F58B,F5 Nodes,5,246,66364,178,6080,32,0.056,6922,1404780,1851290,109821,5176234,0.0232420563,5078747.099999999761298839,901225.47260332894361861
9815581,2026-02-14T01:25:11.63276Z,1771032311632,6,138E0A411302E3443D8850D66093CD91368700A17B989D56CC803A104A3FA9E5,E2DDC50DEB3F56AA58F29EB1EBB4631A684F7684,01node,5,247,124697,77,6075,32,0.0684,6361,1468012,1589357,134160,5171999,0.0232420563,5075342.579999999761458851,900621.339322900885790104
9815582,2026-02-14T01:25:17.708136Z,1771032317708,6,AC7B8878F00254DBBBBD6F449DFE0AD5957B80CB9B42393C5F1C9D06ED81ECC3,EBBC23A35E43E6A2460BDE3BCD024D964697FFFA,Upnode,1,246,11565,1,6075,8,0.0061,671,152297,167510,12018,5172102,0.0232420563,5074893.739999999761479951,900541.692505849633491473
9815583,2026-02-14T01:25:23.786437Z,1771032323786,6,04E95E4323D6794D6B66FC1F8E23DBC014FB3EDE771F2F68812C09D995341E3A,1AE1F880C1222EFB30D21B9D96601D62DD581593,ChainSafe,6,242,206886,233,6078,32,0.1187,10321,2449073,2579193,232901,5174591,0.0232420563,5071756.759999999761627388,899985.034293227234784209
9815584,2026-02-14T01:25:29.873414Z,1771032329873,6,5549AD4904F3BBAF410FA3C50C35932C0081B3823C5B6936029C70C7C215C38D,5C23A5808A2DA15D3AE1B244596A411B291A7E21,CosmoWiz,3,244,24739,79,6086,16,0.0173,2352,528053,587549,33854,5181978,0.0232420563,5088453.019999999760842657,902947.791546725456207399
9815585,2026-02-14T01:25:35.964137Z,1771032335964,6,2A9F0CA3922E18A4C987DEBDAFA125478CDF31CA9BC1110BDCA31E20F1421042,C5F95CC6D11E428E581F4F48DC9E821B1D55DEF5,Coinbase,3,242,97146,32,6090,16,0.0517,4383,1036816,1095321,101373,5185166,0.0232420563,5083767.639999999761062875,902116.369205410964417514
9815586,2026-02-14T01:25:42.038129Z,1771032342038,6,266A5B884A58473C40A060BA78629B2A8C272B57179B9DEDAB5A4FD834B572D8,126403A2CAA36DBDE0FB64A7AE72ED82979366F7,alphab.ai,4,245,38868,42,6073,16,0.0226,6007,690305,803365,44408,5170923,0.0232420563,5071799.879999999761625358,899992.685952507267756131
